city,price
冯彪-政企经理,124.7
城南中学,124.7
东圃社区4,124.7
钱清镇政府,124.7
汇达公司,124.7
玫瑰园小区,124.7
创意大厦,124.7
棠一村福全漓渚统包三组,124.7
星悦湾,124.7
观音堂,124.7
金蝉经编,124.7
道墟泾口工业区,124.7
上路西村,124.7
春晖村,124.7
时代乐,124.7
浙江上三高速公路新昌管理所,124.7
镇南村,124.7
陈梁-政企经理,124.7
柯东综合服务中心,124.7
新时代染整,124.7
国际村,124.7
白沙村,124.7
路东工业区,124.7
屠家埠村,124.7
蔚兰星城,124.7
滨海新城工业区东,124.7
农行(银证大楼),124.7
中央假日,124.7
广电小区,124.7
兴宽五金,124.7
元垄浪琴湾公馆,124.7
大祝村,124.7
鉴湖村,124.7
荣怀中学,124.7
沈河村,124.7
江东北路,124.7
恒利新村东4区,124.7
布莱尼家私,124.7
万湖村,124.7
湖东景园中区(锦中嘉苑),124.7
范美娟-政企经理,124.7
俞磊-政企经理,124.7
原福利厂,124.7
张村,124.7
梁湖街,124.7
彦坑村,124.7
朱公湖11幢,124.7
山汀村,124.7
景瑞御江山,124.7
联盟新村,124.7
棠里坞,124.7
乐清别墅,124.7
第二印染厂(光辉制版),124.7
冠叶制衣有限公司,124.7
人民东路四弄,124.7
祥生新世纪小区,124.7
孝女庙村,124.7
五福小区,124.7
城北电信局,124.7
白岩村,124.7
泰山村,124.7
王坛电信局,124.7
鹿山影城,124.7
永和大桥,124.7
云溪香山,124.7
育才小区,124.7
勤联村(崧厦统包五组),124.7
城隍山别墅区,124.7
建材城,124.7
党校,124.7
咸亨大酒店,124.7
绍钦厂,124.7
上虞汽车西站,124.7
耿基建材市场,124.7
国际物流中心,124.7
新戴家村,124.7
马郦村,124.7
新豆姜村,124.7
莼塘雅苑,124.7
凤山新村,124.7
电影院,124.7
漩泽墅村,124.7
锦水湾小区,124.7
海洲国际,124.7
梅坞村,124.7
西门冲片,124.7
胡衣村,124.7
玲珑小筑,124.7
唐山村,124.7
湖山花园,124.7
南环加油站,124.7
越厦花园,124.7
洋渎工业小区,124.7
森海豪庭榆树园,124.7
王家年村,124.7
旧里村,124.7
武勋坊,124.7
易邦医用品新厂房,124.7
春晖苑,124.7
大钱村,124.7
蒲荡夏村,124.7
天镜南苑东区,124.7
坡塘村,124.7
华越景苑,124.7
朱家泾村,124.7
绿城小区,124.7
吕一文-商客经理,124.7
灵芝镇人民医院,124.7
温馨花园(外),124.7
东湖镇中心小学,124.7
欣泰小区,124.7
鼓山新村64/54幢,124.7
益秀纺织,124.7
亚旭昌食品,124.7
华东水暖城市场,124.7
金地自在城,124.7
东塘村,124.7
新西泉村,124.7
腾翔纺织,124.7
鹿山统包九组,124.7
海角寺枫桥支局统包一组,124.7
平湖村,124.7
三江派出所,124.7
珠海村,124.7
星海湾锦苑,124.7
向阳村,124.7
北海综合市场,124.7
城东原泰坦纺机厂,124.7
晨光村,124.7
二毛纱业有限公司,124.7
启利兴光可可,124.7
轴承厂,124.7
凯丽商务宾馆,124.7
西施故里,124.7
浙江农林大学暨阳学院,124.7
新城公寓,124.7
州山村,124.7
天杰印染,124.7
电视台,124.7
浣江商务楼,124.7
金河新村,124.7
天车罗,124.7
五蓬新村,124.7
何家?村,124.7
东王村,124.7
普灵,124.7
森海豪庭榆林园,124.7
尚豪国际,124.7
上虞火车站,124.7
静宁巷,124.7
藏元时代,124.7
南风大酒店,124.7
依海汽车内饰,124.7
寨头村,124.7
宋文雅-政企经理,124.7
长乐四村,124.7
伯龙特宽,124.7
鸿运家园,124.7
金凤山庄,124.7
锦晨大厦,124.7
兴越北区,124.7
新民村,124.7
公交公司,124.7
拜耳建材,124.7
西丁村,124.7
八字桥村农民公寓,124.7
华山居委会,124.7
工商局,124.7
潜溪花园,124.7
嵊州二中,124.7
老车辆厂,124.7
华侨新村,124.7
孙家田村,124.7
上下真村,124.7
大湖村,124.7
梅园小区,124.7
澄港,124.7
恒利新村东3区,124.7
恒久机械,124.7
五联村,124.7
沙溪村沙溪支局统包一组,124.7
霞浦村,124.7
福乐小区,124.7
艾利特大楼,124.7
华越微电子,124.7
艇湖花园,124.7
阿太克制品,124.7
联星村,124.7
马山镇中学,124.7
锦？坑村,124.7
鉴水人家三期,124.7
兰亭书法院,124.7
中利居委会,124.7
官塘村,124.7
黄龙刺绣,124.7
越园,124.7
烟草公司,124.7
同文苑5幢旁,124.7
下山泊村,124.7
通源村,124.7
河清公司,124.7
城郊村,124.7
金桥商务楼,124.7
板西村,124.7
金家站村,124.7
凤山新村,124.7
柯桥电信局(老局),124.7
人民东路2号,124.7
五洲大酒店,124.7
望花东区,124.7
绿都花苑,124.7
钱清钱清统包八组,124.7
钱清钱清统包八组,124.7
金通华府,124.7
球山,124.7
江桥居委会,124.7
外来人员生活区,124.7
庄山村,124.7
宏成制衣,124.7
金恒大厦,124.7
鞋子畈,124.7
下沙地村甘霖统包三组,124.7
国庆印染厂,124.7
阳光商务大厦,124.7
莲西村,124.7
气象站,124.7
金浦桥,124.7
中成集团,124.7
富丽花园,124.7
贝斯特财富广场,124.7
狮子山外来人口公寓,124.7
虞东村,124.7
相公殿社区3,124.7
新昌农商银行,124.7
科盛饲料厂,124.7
崇仁四五村崇仁统包七组,124.7
金笛新村,124.7
恒利新村东2区,124.7
房改办,124.7
滨江中学,124.7
施坞闹桥村,124.7
供销大厦,124.7
恒业家园,124.7
福年花园,124.7
绍钢集宿,124.7
保利二期,124.7
梅盛阳光苑,124.7
会稽苑,124.7
朱家坞村,124.7
赞成香林,124.7
一百淘宝城,124.7
白泥墩村,124.7
林立欣园,124.7
红门村,124.7
斯宅村,124.7
联社大楼,124.7
金山村,124.7
梅三村,124.7
泄下村,124.7
枕河人家,124.7
东园村,124.7
石苎村,124.7
国茂大厦,124.7
南明路2幢,124.7
鼎丰铝业,124.7
红星美凯龙,124.7
孔村,124.7
新丝路布业,124.7
滨海公安局,124.7
客运中心,124.7
湖村桥村崇仁统包五组,124.7
明珠苑,124.7
特种钢厂,124.7
茶亭新村,124.7
红江村,124.7
盛新公寓,124.7
求家坎村,124.7
新三联村,124.7
菲达,124.7
李江锋-政企经理,124.7
湖中村,124.7
花园新村北区,124.7
丰润服饰,124.7
城南花园,124.7
大浦平村,124.7
国家档案馆,124.7
世禾新村,124.7
浦阳新村城北支局统包七组,124.7
丽都雅苑,124.7
上三村,124.7
龙华大厦,124.7
昌安桂花苑,124.7
贾桥村,124.7
时代春天,124.7
叶家堰沙场,124.7
五泄公寓,124.7
彩虹名家,124.7
鲁鑫家纺,124.7
王明堂村,124.7
西湖桥村农民公寓,124.7
东杨湾村,124.7
延安路散户楼群,124.7
东堰村,124.7
汇鑫大厦,124.7
一江两岸,124.7
贝思特钉业,124.7
石马坞村,124.7
同源,124.7
蔡林村(松厦支局),124.7
韩晓春-政企经理,124.7
巽迪陈村,124.7
上海佳洁快运,124.7
人医老5幢,124.7
湖畔林雨,124.7
龙溪村,124.7
鲁易小区,124.7
嘉禾商务楼,124.7
马山综合市场,124.7
新昌文化中心,124.7
天工名爵府,124.7
水产开发,124.7
谢强-客户经理,124.7
莲东村,124.7
小湖新村,124.7
牌头镇中,124.7
后孟葑村,124.7
阮氏酒家,124.7
剡城路449号等,124.7
日晖弄,124.7
祥泰,124.7
汽车东站,124.7
美多电器,124.7
泉清村,124.7
联防村,124.7
绿洲新村,124.7
娥二居委会,124.7
青山岭村,124.7
出入境检疫局上虞办事处,124.7
凯盛大厦,124.7
新港小区,124.7
兴祥制衣,124.7
东圃邮电宿舍,124.7
越鑫家园,124.7
供销技校,124.7
清溪村,124.7
塔山村,124.7
梁家埠新村,124.7
轿仕背后,124.7
艾耐特日凌,124.7
双溪村,124.7
丁巷村,124.7
新昌县万丰集团,124.7
卡丽娜服饰,124.7
大地,124.7
胜利路北,124.7
华源小区,124.7
大道西路327号,124.7
湖头村安华支局统包三组,124.7
五云村,124.7
山水名家君园,124.7
绿城玫瑰园听雨苑,124.7
山支头村,124.7
名都苑,124.7
农业银行,124.7
罗南村,124.7
居安华庭,124.7
桐中井村,124.7
国商大厦,124.7
征天荣城,124.7
越崎中学,124.7
御景湾,124.7
新昌县三花集团,124.7
严丹赤村,124.7
汽车东站,124.7
东湖菜场,124.7
王渡里村,124.7
力博稽山庄园樱花苑,124.7
七星二村,124.7
杭郭村,124.7
姜王村,124.7
康思特动力,124.7
仁渎村,124.7
佳晨包装制品,124.7
杨家楼草塔支局统包四组,124.7
天利园区,124.7
长春苑,124.7
天马星厂房,124.7
汽车东站,124.7
塘湾村,124.7
洋塘村,124.7
陶居苑,124.7
长娄村,124.7
东楼村,124.7
和平村,124.7
上谢墅村新农村建设小区,124.7
永生化纤,124.7
官河横路1,124.7
董村,124.7
红旗村,124.7
赐绯庙,124.7
西湖村,124.7
鸿玺公馆,124.7
滨江小学,124.7
公交总公司三分公司,124.7
墨庄,124.7
邮电联营站,124.7
王化村,124.7
人民医院,124.7
联营服装厂,124.7
上朱部村,124.7
中医院,124.7
阳光路10幢,124.7
欧亚薄膜,124.7
安昌工业园区(万通片),124.7
安昌别墅区,124.7
恒利新村西2区,124.7
绍兴中专,124.7
祝家庄村,124.7
人民法院,124.7
柘林移民区,124.7
华通花园,124.7
联通新大楼,124.7
拔茅村拔茅支局统包五组,124.7
丰瓦村澄潭支局统包三组,124.7
美景新村,124.7
草塔国土所,124.7
时代潮城,124.7
王?阳-政企经理,124.7
富润大厦,124.7
原人武部,124.7
外府山桥,124.7
城东开发委,124.7
东方花园,124.7
盛都花园,124.7
水景公寓,124.7
西街村,124.7
上虞外国语学校,124.7
江藻村,124.7
新庙桥,124.7
若航直升机场,124.7
阳光花园小区,124.7
中梅村,124.7
绍兴县雷绣进出口有限公司,124.7
南方控股,124.7
钱王阁商务楼,124.7
中恒大厦,124.7
支山村,124.7
绿城(暂定),124.7
江东南路,124.7
西子庙,124.7
青廷坞村,124.7
紫洪山村,124.7
望龙公寓,124.7
书香名城,124.7
人民法院,124.7
嘉凯城.城市客厅,124.7
铜坑村,124.7
上庄路,124.7
越剧博物馆,124.7
实验中学,124.7
东兴一区,124.7
县公交公司,124.7
合新村,124.7
人武部,124.7
漫池村,124.7
镇东村,124.7
友谊村,124.7
竺家坑村,124.7
唐皇苑北区,124.7
信杨公司,124.7
府山直街,124.7
运河人家蓬莱坊,124.7
内五甲村,124.7
杰升纺织厂,124.7
秦望大酒店,124.7
重庆啤酒厂,124.7
夹塘村,124.7
盛琴琴-政企经理,124.7
暨阳初中,124.7
王徐莹-政企经理,124.7
国家电网,124.7
建行大楼,124.7
五爱幼儿园新心分园,124.7
老百姓粮油合作社,124.7
高温印染厂,124.7
大叶池小区北区,124.7
前村,124.7
桂花园小区,124.7
暨南村,124.7
兰香园,124.7
华维中小学,124.7
新光村(崧厦统包一组),124.7
安昌奕华针织,124.7
车头村,124.7
天鸿国际,124.7
县邮政局,124.7
任家塔小区,124.7
居桥安村,124.7
新柴新村,124.7
县交通管理中心,124.7
华强纺织印染,124.7
运河人家霞西坊,124.7
田芦自然村,124.7
上礼泉工业区,124.7
双峰,124.7
年岙村,124.7
水帘村,124.7
湖安个私园区,124.7
城站国际广场,124.7
精品广场,124.7
西上沙村,124.7
江东新村2幢,124.7
凤旺村,124.7
圳塍村,124.7
楠意祥服饰,124.7
越北村,124.7
中兴村,124.7
壶殇村,124.7
坎头村新村,124.7
欧柏斯,124.7
彭家堰村,124.7
金谷饭店,124.7
庄后王村,124.7
紫晶园,124.7
杨家山村,124.7
长乐别墅,124.7
五里亭,124.7
金墅村,124.7
路南村,124.7
蛟镇村,124.7
八一新村,124.7
朱军－商客经理,124.7
城西小学,124.7
翰林越府,124.7
森海豪庭樟林园,124.7
鸿盛铭邸,124.7
上许村,124.7
合成景园熙园,124.7
西横河新村3区,124.7
禾名塑胶公司,124.7
福利环保科技,124.7
三和,124.7
前园村统包四组,124.7
清水嘉苑,124.7
大门村,124.7
文化广场,124.7
孟家塘村,124.7
滨海新城海涂跨海大桥,124.7
易居公馆,124.7
中国人民银行,124.7
华生物纺,124.7
幸福家园,124.7
城西二苑4幢光交,124.7
城关中学,124.7
东池花园,124.7
锚泊服务区,124.7
人民东路107号,124.7
平山村,124.7
蓝盾公寓,124.7
恒美厂,124.7
应天苑,124.7
华宇兰园,124.7
创艺服饰(彩虹庄),124.7
奥克特家纺,124.7
万和丽都,124.7
西化畈,124.7
双坞村,124.7
草塔法院,124.7
上礼泉村城西统包区三组,124.7
亚太染织,124.7
滨桥村,124.7
中海国际,124.7
高田头村,124.7
柱山村大唐支局统包九组,124.7
三溪村,124.7
昆岙村,124.7
润和苑,124.7
新纪元,124.7
永兴化工厂,124.7
咸亨热电公司,124.7
钱清电厂,124.7
润和庄园(别墅),124.7
留下庄村,124.7
鉴湖景园,124.7
三江花园,124.7
汤浦工业区,124.7
新乐纺织,124.7
星辰首府,124.7
绍钢三村,124.7
浙江省上虞中学,124.7
宏晟印染,124.7
石山屏村,124.7
丝织厂,124.7
南岸花园,124.7
南桥路,124.7
洄村,124.7
黄泾村,124.7
陈国庆-政企经理,124.7
运河人家梅仙坊,124.7
大古年村,124.7
高速服务区,124.7
中兴防护科技,124.7
新乐村,124.7
屠家坞村,124.7
西瓜园,124.7
王春丹-政企经理,124.7
名都苑,124.7
小赭村委会,124.7
马铁厂宿舍,124.7
开口岩村,124.7
灵芝镇潞阳村,124.7
金色家园,124.7
溪南,124.7
五金水暖城,124.7
花街骏业羽球有限公司,124.7
大自然服饰,124.7
清风村,124.7
人利工业园区,124.7
远东化纤,124.7
下元塘社区1,124.7
鲁宁消防设备,124.7
协兴村,124.7
江滨新村,124.7
枫一村,124.7
寺新村,124.7
高立大厦商务楼,124.7
供销商务楼,124.7
双宇纺织,124.7
上畈村,124.7
五美村,124.7
绍兴工业大厦,124.7
丰棉村(棉粮村),124.7
干溪村,124.7
柯东加油站,124.7
玛格丽特大酒店,124.7
齐乐村,124.7
磕下村新昌七星统包区五组,124.7
朱光村,124.7
上虞工商局,124.7
祥生商务楼,124.7
澄湾村,124.7
绿色集团,124.7
朝晖苑,124.7
镜岭村,124.7
立盛印染,124.7
光相村,124.7
下宅村,124.7
实验小学,124.7
快阁苑霞秋坊,124.7
蒋村村,124.7
南苑小区,124.7
江东社区湄池支局统包九组,124.7
越商大厦,124.7
中义村,124.7
许村,124.7
青白石村,124.7
梅巷小区,124.7
蓝宝石公寓,124.7
袍江公交公司,124.7
立新北区,124.7
金汇大厦,124.7
鹅境村,124.7
西畈公寓,124.7
东圃社区3,124.7
塘北村,124.7
湖头,124.7
鼎盛时代大厦,124.7
蟠溪村,124.7
和畅堂晋公桥散户楼群,124.7
小潭村,124.7
茂盛化纤,124.7
现代大厦,124.7
金泰江南春,124.7
湖头村,124.7
路政大队,124.7
白莲堂社区2,124.7
宏亮针纺,124.7
诚盛铜业,124.7
东瓦村,124.7
平水人民医院,124.7
临江安华支局统包六组,124.7
创艺服饰,124.7
大宅里村,124.7
木马？村,124.7
大生村,124.7
百草园公寓,124.7
新叶小区,124.7
大厍居委会,124.7
飞跃村,124.7
万峰花园,124.7
小皋埠村,124.7
金色家园,124.7
银江村,124.7
小村,124.7
汇同蓄电池有限公司,124.7
相公殿社区5统包三组,124.7
藕芽池,124.7
飞跃闸村,124.7
舜耕新村东区,124.7
莼塘西村,124.7
广电中心,124.7
天鸿广场,124.7
西山村拔茅支局统包五组,124.7
江南路原泰坦厂区,124.7
东誉达,124.7
殿前村,124.7
董溪村,124.7
绍兴县宏集纺织品,124.7
新魏家庄村,124.7
钟楼南村,124.7
滨海湾,124.7
上窑村,124.7
里小将村,124.7
骏浩华庭,124.7
前进齿轮,124.7
齐贤村,124.7
京华新村,124.7
枫林华庭,124.7
城东电信支局,124.7
越秀外国语学院,124.7
金庭村黄泽统包四组,124.7
马慢桥村,124.7
东白山村,124.7
新昌邮政银行,124.7
精工宿舍区,124.7
永兴花园,124.7
宋家村,124.7
五洲花园,124.7
宋马村,124.7
幼儿园早教中心,124.7
郑庄村,124.7
阮港村兰亭统包三组,124.7
新民村,124.7
惠灵花园,124.7
博华服饰,124.7
秀水苑梅兰阁,124.7
双桥村,124.7
郯城村,124.7
尚品国际,124.7
舜江村(上浦统包四组),124.7
昌安农贸市场,124.7
凰桐村,124.7
和门程村,124.7
人大代表活动中心,124.7
国税大楼,124.7
树人小学东校区,124.7
前观巷,124.7
梨木村,124.7
钱清人民医院,124.7
丹家村,124.7
精品领带城,124.7
青年路,124.7
建银大厦,124.7
白果小区,124.7
丁家园村,124.7
河杨,124.7
葫芦岙村,124.7
肖金村,124.7
江东新村38幢,124.7
龙潭背村,124.7
金鱼湾新村,124.7
越剑集团,124.7
望花西区,124.7
高湾村,124.7
五星村,124.7
珠桥村,124.7
闰土大厦,124.7
家私城,124.7
嘉德金属薄板,124.7
江东中路,124.7
绍兴包装厂,124.7
花王布业,124.7
汇银大厦,124.7
七里村,124.7
旧城办,124.7
赛车场,124.7
百福园,124.7
谢幕村,124.7
未落网格,124.7
三阳村,124.7
光荣村,124.7
万豪箱包有限公司,124.7
昂利康药业2,124.7
宅下丁村,124.7
金色阳光,124.7
凌江村,124.7
下路西村,124.7
博爱医院,124.7
新药二村,124.7
江南路一弄13号,124.7
刘家山村,124.7
合兴村,124.7
新围村,124.7
振新村,124.7
肖山街,124.7
江湾绿园,124.7
庄里村,124.7
阳光华庭,124.7
绍兴市图书馆,124.7
职业教育中心,124.7
柯桥老街实验小学,124.7
任家畈村,124.7
周家坂村,124.7
旧货市场,124.7
爱尔利纺织,124.7
东塘村统包九组,124.7
郭家墙弄,124.7
世纪花园,124.7
赐富商务中心,124.7
工农花苑,124.7
达成路,124.7
高富中心,124.7
茶亭新村31-50幢,124.7
枫和园小区,124.7
横山村,124.7
亚东制药厂,124.7
西咸欢新村,124.7
工农七苑,124.7
蓝天华都苑,124.7
华乐电子,124.7
国税大楼,124.7
六一幼儿园,124.7
汤家店村,124.7
东方纺织厂,124.7
兔毛市场,124.7
人防大楼,124.7
担山村,124.7
岙里头村,124.7
澄海嘉园,124.7
祝家,124.7
金湾村,124.7
东贤花园,124.7
星河景苑,124.7
中央大厦,124.7
陶然公寓,124.7
屠春燕-客户经理,124.7
舜海村,124.7
新徐坞杨村,124.7
茶亭新村52-59幢,124.7
北海路西中专宿舍,124.7
新村村,124.7
姚公埠村,124.7
白水墩村,124.7
万之冠服饰,124.7
陈烨-客户经理,124.7
祥棠村,124.7
农林水大厦,124.7
甲绣坂村,124.7
道墟居委会(道墟统包二组A),124.7
五王村,124.7
交通银行,124.7
大善小坞村,124.7
晴荭羽绒,124.7
群英小学,124.7
湖畔春天大厦,124.7
东湖庄园北园,124.7
湖塘工业园区,124.7
街亭镇中心小学,124.7
元培幼儿园,124.7
吴融村,124.7
新风村,124.7
琦琦房地产,124.7
裕隆集团,124.7
新娄村,124.7
朱琰-商客经理,124.7
营口村,124.7
大坊口住商楼东区,124.7
东晖苑,124.7
新昌湖莲潭乐园,124.7
鲁迅中学,124.7
学勉中学,124.7
镇北社区,124.7
园通汽配城,124.7
后枣园村,124.7
兰苑小区,124.7
新世纪花园,124.7
钱门学府,124.7
梅西村,124.7
尚礼苑,124.7
蓝天广场,124.7
禹山村,124.7
大阳村,124.7
新昌技监局,124.7
后墅坊西区,124.7
东郭新村,124.7
盛超针纺,124.7
柯灵幼儿园,124.7
大道中路212号,124.7
沈飞-商客经理,124.7
安江村崇仁统包三组,124.7
西曹汇村,124.7
永昌公寓,124.7
上谢墅村,124.7
何梁浦村,124.7
下燕村,124.7
桃源村,124.7
绍兴县中兴纺织有限公司,124.7
塔山中心小学,124.7
沿山新村牌头支局统包五组,124.7
枢里村,124.7
银芯名园,124.7
马家坑村,124.7
百安花园,124.7
长运物流,124.7
新浪琴湾小区,124.7
岭顶村,124.7
上虞妇保医院,124.7
新居,124.7
大滩一号,124.7
展望村,124.7
沈家湾村,124.7
白竹村,124.7
涵碧庄园,124.7
六峰村,124.7
妇幼保健院,124.7
农业局大楼,124.7
江南明珠园,124.7
万商苑南区,124.7
东桥头,124.7
北漳村,124.7
群生木业市场,124.7
任家塔村,124.7
毛纺一村,124.7
月照里,124.7
三杰印染,124.7
直路新村,124.7
韩妃村,124.7
护国岭村,124.7
黄斗老街,124.7
东城水岸,124.7
凌丰纺织,124.7
越秀花苑,124.7
公益村,124.7
秀水苑桃李阁,124.7
假山路,124.7
后染村,124.7
柱嵩村大唐支局统包九组,124.7
柯桥柯北统包六组,124.7
城北里,124.7
县广电大楼,124.7
石城新村,124.7
仁村村,124.7
孙英-商客经理,124.7
砩头村,124.7
六村,124.7
和泽苑,124.7
车站路住宅楼,124.7
坎二村,124.7
花鸟市场,124.7
府横街,124.7
双桥村,124.7
文化广场,124.7
凤山路北路,124.7
轻纺贸易中心南区,124.7
公共服务中心,124.7
奇爱联合,124.7
古里巷村,124.7
河山桥新村,124.7
县疾病控制中心,124.7
管宁东区,124.7
绍兴饭店,124.7
九鼎村,124.7
桃花源,124.7
上虞国税大厦,124.7
剡湖街道办,124.7
金村,124.7
空地,124.7
石泗村,124.7
越兴中学,124.7
金盾家园,124.7
龙山电子,124.7
联合大厦,124.7
稽山敬老院,124.7
绍兴市博物馆,124.7
绍兴一中,124.7
福利中心,124.7
石勇灵-政企经理,124.7
辕门新村东区,124.7
双龙村,124.7
县直属粮库,124.7
图书馆,124.7
西湖村,124.7
范斯林-商客经理,124.7
寺岔,124.7
东岭村,124.7
宜东村,124.7
锦江花园,124.7
夏沔尊小学,124.7
长安棚村,124.7
茗狮刺绣有限公司,124.7
绍兴天下依波苑,124.7
嘉利珂大厦,124.7
白云宾馆,124.7
苏泊尔,124.7
锦绣兰庭,124.7
寺前村,124.7
梅峰村,124.7
沙地洋移民区,124.7
岭下村,124.7
东升苑南区,124.7
王桥村,124.7
鲁迅中学凤江校区,124.7
宁六村,124.7
四海路,124.7
溪口村,124.7
东大湾村,124.7
越中新天地,124.7
孝义弄住宅,124.7
东升苑北区,124.7
恒业成有机硅,124.7
灵芝镇嘉会村,124.7
金汇广场,124.7
金中村,124.7
南阳社区,124.7
上浦工业区南,124.7
未落网格,124.7
外贸大楼,124.7
周桥村,124.7
东森印染,124.7
环城南路旁营业房,124.7
卧龙花园,124.7
海涂开发场,124.7
东绣衣坊新村,124.7
托普利包装,124.7
电力公司,124.7
北街村,124.7
蒋村,124.7
铜井村,124.7
中心河村,124.7
高级中学,124.7
华镇工业区,124.7
百大时装大厦,124.7
牌口村,124.7
孔村,124.7
百沥村,124.7
县国税局,124.7
上宅村,124.7
财税局,124.7
六村开发区,124.7
包村,124.7
交通局,124.7
外谷社,124.7
门前江小区,124.7
冯天罡-政企经理,124.7
西周安置小区,124.7
阳光公寓,124.7
赵巷桥村,124.7
长城新村,124.7
支浦村,124.7
坂湖明珠,124.7
城东新村,124.7
运河人家大池坊,124.7
活石苑,124.7
舜源村,124.7
未落网格,124.7
城西高级中学,124.7
官元庙村,124.7
博览财智大厦,124.7
香林村,124.7
北海桥直街,124.7
国际物流,124.7
湾头村,124.7
五中,124.7
未来郡小区,124.7
清馨雅舍,124.7
中富大厦,124.7
越秀镜湖校区,124.7
新宇花园,124.7
茅洋农民公寓,124.7
红墙下村,124.7
附马新村,124.7
兴银大厦,124.7
气化站,124.7
国际银座,124.7
蛟里村,124.7
非凡雨服饰,124.7
城管大队,124.7
洪丰汽车,124.7
浙纤新村,124.7
银墅湾,124.7
高泾村(东关统包五组),124.7
胜利热电,124.7
过祝山村,124.7
芝塘湖村,124.7
灵芝镇潞庄村,124.7
石家池,124.7
五环集团,124.7
外五甲村,124.7
城新村,124.7
汽车油泵厂,124.7
滨笕居委会,124.7
霞中,124.7
江滨西路1,124.7
大华花园,124.7
马臻路158号,124.7
赵源村,124.7
若耶方舟,124.7
东曦苑,124.7
大佛广场,124.7
箭路村,124.7
居凤村,124.7
胡双村,124.7
谢憩村,124.7
汇联村,124.7
碧水苑东区,124.7
南门新村,124.7
西江桥小区,124.7
鸿瑞公寓,124.7
亲馨家园,124.7
兴隆,124.7
碑亭村,124.7
水果市场,124.7
班竹村,124.7
镜湖小学,124.7
申发集团,124.7
周帆-商客经理,124.7
江南人家,124.7
圣嘉纺织,124.7
欧丽斯复合,124.7
前园村统包一组,124.7
裕民西区,124.7
黄箭坂村,124.7
官湖沿安置小区,124.7
店口镇政府,124.7
三江庭苑,124.7
儒岙镇政府,124.7
崇仁九十村,124.7
医药药材总公司,124.7
沙地王,124.7
土块村,124.7
上蒋村,124.7
凯越府邸,124.7
江滨村,124.7
颂恩谷,124.7
女迪村,124.7
东盛世家,124.7
梦大娜制革,124.7
朝阳新村,124.7
百盛娄村,124.7
新河弄,124.7
下三房,124.7
七星综合批发市场,124.7
上虞交警大队,124.7
艾克斯毯公司,124.7
金祥惠纺织印染,124.7
大林村,124.7
庙前地村,124.7
坝头丁,124.7
东南嘉苑,124.7
第一毛纺厂,124.7
合溪坑村,124.7
三合,124.7
绍弹工贸有限公司,124.7
柯北局,124.7
清风桥西,124.7
高雅服饰,124.7
求是大厦,124.7
老罗门散户楼群,124.7
长业建设,124.7
鉴湖新村西区,124.7
詹家山村中,124.7
诸三路183号,124.7
凯达纺织,124.7
万石坑村,124.7
四季名苑,124.7
赵家居委会(城南部分),124.7
钱清镇人民法院,124.7
枫树头,124.7
小东村,124.7
大庆村,124.7
定坂村,124.7
相公殿社区6,124.7
周溪村,124.7
钟燕莺－商客经理,124.7
鸿通金都,124.7
三汇居委会,124.7
西横河新村2区,124.7
春光花苑,124.7
里谷社,124.7
县工商局大楼,124.7
昌安实验学校,124.7
防火附件厂,124.7
博大山水,124.7
大三角立交桥工业区,124.7
宋家畈村,124.7
苎萝新村21幢,124.7
寺东,124.7
实验小学,124.7
剡山小学,124.7
外山公寓,124.7
城南新村城中支局统包十四组,124.7
高湖村,124.7
小陈岙村,124.7
河西岸居委会,124.7
龙翔针织科技,124.7
路西新村,124.7
下堡村,124.7
假日大酒店,124.7
同星制冷,124.7
相郡园,124.7
联浦村,124.7
榆林村,124.7
棠头溪村,124.7
江南春城,124.7
孙陈,124.7
新昌县农业局,124.7
南芦村,124.7
环球光伏,124.7
袁盛牛仔,124.7
广厦公寓,124.7
金柯商汇小区,124.7
宇邦大厦,124.7
中设恒隆大厦,124.7
沙田移民区,124.7
陈琳－商客经理,124.7
盛丰新村,124.7
吾家坞村,124.7
黄婆滩村,124.7
克莱德汽车配件,124.7
百四居委会,124.7
奖山村,124.7
钱王祠前散户楼群,124.7
岭南村,124.7
捣臼爿社区,124.7
小砚石村,124.7
东升路市场一期(如意苑),124.7
孙端村,124.7
越都名府小区,124.7
红建新村,124.7
沈湖村,124.7
东升村,124.7
天丰华府,124.7
阮家埠村阮市支局统包六组,124.7
阮家埠村阮市支局统包六组,124.7
环亚数控,124.7
天一小区,124.7
城市广场,124.7
稽山桂花园,124.7
丽湖小区,124.7
兴塘村,124.7
金丰大厦,124.7
安昌大酒店,124.7
城南春天,124.7
昌峰印染有限公司,124.7
新宅村,124.7
伊夫服饰,124.7
荣达建设,124.7
新昌制药,124.7
八何洋村,124.7
静湖雅苑,124.7
柯桥电信局(枢纽楼),124.7
桐巢,124.7
德美化工,124.7
古纤道新材料,124.7
农村信用社联合社,124.7
开元名都大酒店,124.7
湄池村,124.7
丁宅村,124.7
嵊州市爱德学校,124.7
新昌热电二厂,124.7
旺角,124.7
丁山村,124.7
德能防火材料,124.7
盛世名苑一期,124.7
之江学院,124.7
华亿机械,124.7
安全生产监督管理局,124.7
申源,124.7
斗门村,124.7
森海豪庭枫林园,124.7
三西村,124.7
羊山华庭,124.7
育达印染有限公司,124.7
精工广场,124.7
都府,124.7
海关大楼,124.7
五洋村,124.7
